image_id,split,fg_ratio,n_components,component_id,area,width,height,bbox_left,bbox_top,bbox_right,bbox_bottom,aspect_ratio,perimeter,circularity,solidity
001923,train,0.120975,8,8,209,8,38,169,133,177,171,0.2105,80.38,0.406451,1.07732
001936,train,0.0465,4,1,366,12,51,107,5,119,56,0.2353,111.11,0.372532,1.015257
001936,train,0.0465,4,2,821,19,74,99,58,118,132,0.2568,168.43,0.363691,0.893849
001936,train,0.0465,4,3,207,10,28,87,79,97,107,0.3571,63.8,0.639076,1.08094
001936,train,0.0465,4,4,466,12,55,117,127,129,182,0.2182,118.28,0.418545,1.057889
001940,train,0.019325,1,1,773,12,101,99,47,111,148,0.1188,216.18,0.207847,0.881917
001939,train,0.0065,2,1,138,7,25,140,29,147,54,0.28,55.9,0.554975,1.135802
001939,train,0.0065,2,2,122,7,24,49,155,56,179,0.2917,53.31,0.539376,1.114155
001922,train,0.120825,8,1,2641,36,126,61,0,97,126,0.2857,331.05,0.302818,0.862931
001922,train,0.120825,8,2,206,8,42,19,15,27,57,0.1905,90.38,0.316874,0.985646
001922,train,0.120825,8,3,117,6,29,103,21,109,50,0.2069,60.73,0.398675,1.17
001922,train,0.120825,8,4,806,16,101,135,35,151,136,0.1584,220.67,0.207999,0.782145
001922,train,0.120825,8,5,340,12,50,150,72,162,122,0.24,110.28,0.351287,0.956399
001922,train,0.120825,8,6,117,6,23,41,78,47,101,0.2609,49.9,0.590478,1.212435
001922,train,0.120825,8,7,408,15,45,146,128,161,173,0.3333,106.87,0.448909,0.943353
001922,train,0.120825,8,8,198,6,37,130,132,136,169,0.1622,77.9,0.410021,1.203647
001935,train,0.027975,4,1,172,12,21,59,0,71,21,0.5714,57.56,0.652457,0.991354
001935,train,0.027975,4,2,431,16,43,73,0,89,43,0.3721,104.28,0.498023,0.951435
001935,train,0.027975,4,3,412,10,54,91,38,101,92,0.1852,115.21,0.390034,1.075718
001935,train,0.027975,4,4,104,5,24,65,98,70,122,0.2083,51.07,0.501064,1.268293
001944,train,0.083375,1,1,3335,27,184,108,9,135,193,0.1467,399.54,0.262535,0.92884
001942,train,0.066,2,1,2025,22,200,20,0,42,200,0.11,426.71,0.139755,0.691244
001942,train,0.066,2,2,615,16,64,36,56,52,120,0.25,153.6,0.327577,0.836166
001943,train,0.05065,1,1,2026,35,106,22,94,57,200,0.3302,355.64,0.201293,0.699103
001947,train,0.02415,1,1,966,13,127,145,12,158,139,0.1024,270.67,0.165695,0.809723
001945,train,0.0754,1,1,3016,28,177,140,21,168,198,0.1582,393.44,0.244843,0.863688
001948,train,0.022625,1,1,905,13,127,77,35,90,162,0.1024,270.77,0.155117,0.805518
001946,train,0.04115,2,1,438,10,65,88,0,98,65,0.1538,142.28,0.271876,0.903093
001946,train,0.04115,2,2,1208,23,78,101,122,124,200,0.2949,196.18,0.394412,0.876633
001941,train,0.053425,3,1,1583,15,200,119,0,134,200,0.075,430.43,0.107372,0.659446
001941,train,0.053425,3,2,130,7,22,157,43,164,65,0.3182,49.9,0.656086,1.171171
001941,train,0.053425,3,3,424,11,57,147,59,158,116,0.193,122.04,0.357734,1.026634
001955,train,0.024375,1,1,975,18,84,115,58,133,142,0.2143,186.18,0.353452,0.962488
001949,train,0.0204,3,1,136,7,30,110,69,117,99,0.2333,64.97,0.40487,1.042146
001949,train,0.0204,3,2,551,14,61,91,139,105,200,0.2295,139.94,0.353566,0.909241
001949,train,0.0204,3,3,129,7,30,110,148,117,178,0.2333,63.56,0.401312,1.079498
001954,train,0.022875,2,1,619,14,80,147,36,161,116,0.175,174.18,0.256381,0.854972
001954,train,0.022875,2,2,296,11,46,57,111,68,157,0.2391,100.28,0.369859,0.972085
001951,train,0.126475,3,1,2360,22,141,136,4,158,145,0.156,311.98,0.304692,0.972394
001951,train,0.126475,3,2,2567,26,160,6,8,32,168,0.1625,349.54,0.264024,0.939261
001951,train,0.126475,3,3,132,5,33,37,148,42,181,0.1515,71.07,0.328396,1.157895
001953,train,0.0652,3,1,1514,21,105,14,56,35,161,0.2,232.81,0.351017,0.942421
001953,train,0.0652,3,2,895,17,96,56,75,73,171,0.1771,216.67,0.239574,0.877881
001953,train,0.0652,3,3,199,10,28,40,172,50,200,0.3571,66.73,0.561627,1.058511
001956,train,0.03555,2,1,1125,13,138,55,7,68,145,0.0942,291.25,0.166654,0.88968
001956,train,0.03555,2,2,297,11,31,53,161,64,192,0.3548,72.97,0.700924,1.104089
001950,train,0.159025,3,1,2643,29,153,143,1,172,154,0.1895,332.71,0.300036,0.927857
001950,train,0.159025,3,2,3593,28,186,108,2,136,188,0.1505,404.61,0.2758,0.956094
001950,train,0.159025,3,3,125,6,31,174,134,180,165,0.1935,65.9,0.361706,1.106195
001957,train,0.123925,1,1,4957,40,175,86,0,126,175,0.2286,488.21,0.261348,0.850987
001959,train,0.104325,1,1,4173,39,200,113,0,152,200,0.195,571.28,0.16068,0.732041
001960,train,0.1155,1,1,4620,38,200,19,0,57,200,0.19,499.44,0.232749,0.735435
001963,train,0.082425,1,1,3297,35,182,128,10,163,192,0.1923,398.27,0.261204,0.87084
001964,train,0.015425,1,1,617,13,93,68,53,81,146,0.1398,196.77,0.200253,0.835477
001967,train,0.003925,1,1,157,13,20,78,167,91,187,0.65,51.46,0.745144,1.094077
001952,train,0.0788,4,1,1591,23,108,149,20,172,128,0.213,243.15,0.338155,0.930681
001952,train,0.0788,4,2,394,8,57,192,41,200,98,0.1404,120.14,0.343017,1.145349
001952,train,0.0788,4,3,661,17,61,170,139,187,200,0.2787,152.63,0.356571,0.897488
001952,train,0.0788,4,4,506,13,56,132,144,145,200,0.2321,127.56,0.390801,1.016064
001958,train,0.1539,4,1,5456,42,200,89,0,131,200,0.21,523.97,0.249735,0.775992
001958,train,0.1539,4,2,270,10,46,137,1,147,47,0.2174,100.04,0.33901,0.983607
001958,train,0.1539,4,3,218,7,40,128,57,135,97,0.175,84.73,0.381604,1.126615
001958,train,0.1539,4,4,212,8,44,136,98,144,142,0.1818,92.38,0.312137,1.07888
001965,train,0.1058,2,1,3559,38,186,32,0,70,186,0.2043,412.89,0.262337,0.852455
001965,train,0.1058,2,2,673,14,94,157,23,171,117,0.1489,201.36,0.208592,0.813293
001961,train,0.09555,4,1,1353,24,75,97,0,121,75,0.32,185.36,0.494877,0.943515
001961,train,0.09555,4,2,460,11,59,135,41,146,100,0.1864,126.87,0.359128,1.004367
001961,train,0.09555,4,3,1757,25,109,99,91,124,200,0.2294,254.23,0.34162,0.88715
001961,train,0.09555,4,4,252,10,36,134,110,144,146,0.2778,80.97,0.48301,1.039175
001966,train,0.018025,2,1,248,9,46,161,20,170,66,0.1957,97.21,0.32977,1.010183
001966,train,0.018025,2,2,473,12,68,11,132,23,200,0.1765,149.46,0.2661,0.850719
001962,train,0.088525,4,1,1234,25,75,119,0,144,75,0.3333,184.77,0.454218,0.912384
001962,train,0.088525,4,2,432,11,59,159,39,170,98,0.1864,127.21,0.335451,0.97407
001962,train,0.088525,4,3,1575,23,109,123,91,146,200,0.211,250.81,0.314627,0.878416
001962,train,0.088525,4,4,300,10,51,157,108,167,159,0.1961,109.46,0.314668,1.006711
001970,train,0.022725,1,1,909,12,126,77,39,89,165,0.0952,268.08,0.15894,0.814881
001968,train,0.0435,2,1,1596,21,103,118,0,139,103,0.2039,230.43,0.377727,0.972578
001968,train,0.0435,2,2,144,8,25,96,168,104,193,0.32,56.14,0.574109,1.103448
001969,train,0.075125,1,1,3005,27,193,123,1,150,194,0.1399,424.27,0.209786,0.850071
001972,train,0.028825,1,1,1153,24,90,127,57,151,147,0.2667,225.88,0.283972,0.864966
001975,train,0.12875,1,1,5150,42,194,77,0,119,194,0.2165,557.08,0.208538,0.811791
001973,train,0.0339,2,1,1042,13,127,60,0,73,127,0.1024,272.77,0.175989,0.914436
001973,train,0.0339,2,2,314,11,34,57,138,68,172,0.3235,78.38,0.642209,1.092174
001977,train,0.106675,1,1,4267,38,200,97,0,135,200,0.19,548.11,0.178485,0.803805
001976,train,0.1401,1,1,5604,41,200,97,0,138,200,0.205,589.14,0.202897,0.781699
001974,train,0.028875,1,1,1155,15,109,98,17,113,126,0.1376,231.94,0.269797,1.002604
001979,train,0.008975,1,1,359,11,60,73,32,84,92,0.1833,133.6,0.252758,0.82151
001971,train,0.038675,2,1,569,14,77,84,0,98,77,0.1818,175.46,0.232266,0.728553
001971,train,0.038675,2,2,978,24,65,98,135,122,200,0.3692,168.28,0.433972,0.873214
001980,train,0.08595,1,1,3438,38,185,104,1,142,186,0.2054,426.55,0.237451,0.844821
001982,train,0.018475,1,1,739,15,95,58,52,73,147,0.1579,205.94,0.218962,0.851382
001984,train,0.0545,1,1,2180,24,134,94,0,118,134,0.1791,303.74,0.296935,0.900268
001978,train,0.029125,2,1,312,13,36,68,67,81,103,0.3611,84.87,0.544321,0.987342
001978,train,0.029125,2,2,853,25,54,113,68,138,122,0.463,146.08,0.502294,0.95254
001985,train,0.012125,1,1,485,13,60,151,80,164,140,0.2167,133.46,0.342197,0.940834
001986,train,0.052075,1,1,2083,22,150,138,4,160,154,0.1467,323.3,0.250436,0.864854
001983,train,0.0115,2,1,152,12,19,101,65,113,84,0.6316,50.38,0.75241,1.074205
001983,train,0.0115,2,2,308,10,56,127,122,137,178,0.1786,119.46,0.271235,0.949153
001989,train,0.01865,1,1,746,13,90,150,26,163,116,0.1444,194.28,0.248355,0.929016
001981,train,0.100525,2,1,3309,36,183,20,0,56,183,0.1967,432.99,0.221789,0.83889
001981,train,0.100525,2,2,712,15,97,142,19,157,116,0.1546,209.6,0.203665,0.802706
001988,train,0.002925,1,1,117,6,28,97,76,103,104,0.2143,58.73,0.426291,1.141463
001987,train,0.000825,1,1,33,5,11,79,144,84,155,0.4545,24.49,0.691693,1.222222
001990,train,0.02255,1,1,902,14,103,145,97,159,200,0.1359,223.11,0.227703,0.897512
001991,train,0.009925,3,1,154,7,41,88,12,95,53,0.1707,86.73,0.257284,1.0301
001991,train,0.009925,3,2,172,7,35,97,12,104,47,0.2,75.9,0.375198,1.106109
001991,train,0.009925,3,3,71,4,19,116,61,120,80,0.2105,40.83,0.535233,1.378641
001993,train,0.007125,2,1,122,5,38,133,87,138,125,0.1316,79.07,0.245208,1.12963
001993,train,0.007125,2,2,163,7,33,142,87,149,120,0.2121,71.31,0.402765,1.072368
001999,train,0.004775,1,1,191,10,31,90,113,100,144,0.3226,70.97,0.476526,0.989637
001992,train,0.01135,3,1,125,7,41,171,50,178,91,0.1707,86.73,0.208834,1.068376
001992,train,0.01135,3,2,175,6,34,181,52,187,86,0.1765,73.66,0.405342,1.19863
001992,train,0.01135,3,3,154,10,27,53,67,63,94,0.3704,64.38,0.466836,0.913947
002000,train,0.002375,1,1,95,6,26,140,28,146,54,0.2308,55.31,0.390183,1.073446
001996,train,0.013825,2,1,259,11,37,144,108,155,145,0.2973,81.46,0.49053,1.031873
001996,train,0.013825,2,2,294,11,42,156,123,167,165,0.2619,92.04,0.436103,1.027972
001998,train,0.006725,2,1,218,8,44,81,53,89,97,0.1818,93.8,0.311365,0.993166
001998,train,0.006725,2,2,51,5,14,99,103,104,117,0.3571,31.07,0.663847,1.291139
001997,train,0.003325,3,1,49,5,14,57,17,62,31,0.3571,30.49,0.66256,1.240506
001997,train,0.003325,3,2,45,4,15,116,41,120,56,0.2667,32.83,0.524713,1.304348
001997,train,0.003325,3,3,39,4,13,169,78,173,91,0.3077,28.83,0.589702,1.322034
001995,train,0.017325,4,1,231,10,35,83,23,93,58,0.2857,77.21,0.486899,1.066975
001995,train,0.017325,4,2,277,11,38,95,39,106,77,0.2895,82.87,0.506867,1.051233
001995,train,0.017325,4,3,121,8,29,102,63,110,92,0.2759,63.8,0.373566,1.025424
001995,train,0.017325,4,4,64,5,18,92,73,97,91,0.2778,37.9,0.559916,1.242718
001994,train,0.01085,4,1,56,8,11,95,0,103,11,0.7273,30.49,0.757212,1.217391
001994,train,0.01085,4,2,43,5,12,128,103,133,115,0.4167,27.07,0.73734,1.228571
001994,train,0.01085,4,3,154,7,42,90,127,97,169,0.1667,88.73,0.245816,1.084507
001994,train,0.01085,4,4,181,7,36,100,129,107,165,0.1944,77.31,0.380518,1.090361
002001,train,0.00435,2,1,128,11,17,61,0,72,17,0.6471,46.97,0.729068,1.003922
002001,train,0.00435,2,2,46,6,9,190,0,196,9,0.6667,24.83,0.937712,1.295775
002005,train,0.01245,2,1,207,10,31,80,26,90,57,0.3226,68.63,0.552313,1.06701
002005,train,0.01245,2,2,291,11,38,92,40,103,78,0.2895,84.63,0.5106,1.039286
002007,train,0.074475,1,1,2979,21,200,83,0,104,200,0.105,447.15,0.187226,0.863979
002008,train,0.059475,1,1,2379,17,193,48,7,65,200,0.0881,420.33,0.169212,0.864776
002003,train,0.014275,3,1,170,7,42,169,80,176,122,0.1667,88.14,0.274974,1.089744
002003,train,0.014275,3,2,208,7,37,179,80,186,117,0.1892,78.73,0.421712,1.133515
002003,train,0.014275,3,3,193,11,29,51,94,62,123,0.3793,70.14,0.492957,0.927885
002006,train,0.07545,2,1,2761,17,200,13,0,30,200,0.085,434.18,0.184047,0.923411
002006,train,0.07545,2,2,257,8,45,131,27,139,72,0.1778,95.8,0.351902,1.064182
002002,train,0.0125,3,1,179,6,43,76,58,82,101,0.1395,90.49,0.274731,1.136508
002002,train,0.0125,3,2,223,8,38,85,59,93,97,0.2105,83.31,0.403721,1.066986
002002,train,0.0125,3,3,98,6,24,103,103,109,127,0.25,52.49,0.447055,1.126437
002010,train,0.054225,1,1,2169,19,200,83,0,102,200,0.095,438.23,0.14193,0.807821
002009,train,0.02155,3,1,459,10,74,140,1,150,75,0.1351,158.63,0.229227,0.962264
002009,train,0.02155,3,2,136,7,24,141,83,148,107,0.2917,53.9,0.588274,1.133333
002009,train,0.02155,3,3,267,11,29,130,171,141,200,0.3793,71.9,0.649037,1.092025
002011,train,0.01725,2,1,539,12,64,66,11,78,75,0.1875,139.21,0.349492,1.009363
002011,train,0.01725,2,2,151,5,36,73,101,78,137,0.1389,76.49,0.324363,1.161538
002012,train,0.0108,1,1,432,8,78,127,95,135,173,0.1026,163.21,0.20379,1.040964
002013,train,0.012475,2,1,300,7,69,53,88,60,157,0.1014,144.63,0.180231,0.961538
002013,train,0.012475,2,2,199,7,38,51,162,58,200,0.1842,80.73,0.383721,1.121127
002014,train,0.031425,1,1,1257,11,166,117,3,128,169,0.0663,347.01,0.131176,0.909222
002004,train,0.0183,4,1,224,11,29,129,0,140,29,0.3793,69.56,0.581814,1.074341
002004,train,0.0183,4,2,99,5,24,128,147,133,171,0.2083,51.07,0.476975,1.245283
002004,train,0.0183,4,3,224,8,39,136,146,144,185,0.2051,82.97,0.408893,1.066667
002004,train,0.0183,4,4,185,11,29,8,161,19,190,0.3793,68.97,0.488713,0.943878
002015,train,0.017625,2,1,414,11,63,97,24,108,87,0.1746,133.7,0.291043,0.938776
002015,train,0.017625,2,2,291,11,49,95,134,106,183,0.2245,107.7,0.315271,0.883156
002017,train,0.0073,2,1,123,6,24,119,59,125,83,0.25,52.49,0.5611,1.194175
002017,train,0.0073,2,2,169,8,28,113,171,121,199,0.2857,62.14,0.549951,1.104575
002016,train,0.02195,2,1,483,10,90,59,10,69,100,0.1111,190.18,0.167807,0.813816
002016,train,0.02195,2,2,395,12,51,60,148,72,199,0.2353,112.87,0.389627,0.981366
002019,train,0.046875,1,1,1875,20,120,42,0,62,120,0.1667,263.98,0.338112,0.98219
002021,train,0.0862,3,1,2556,27,151,138,3,165,154,0.1788,336.95,0.282899,0.897945
002021,train,0.0862,3,2,350,15,47,38,107,53,154,0.3191,110.53,0.360033,0.897436
002021,train,0.0862,3,3,542,15,50,161,108,176,158,0.3,113.7,0.526866,1.019755
002018,train,0.182975,2,1,5268,36,200,28,0,64,200,0.18,457.4,0.316424,0.924292
002018,train,0.182975,2,2,2051,30,119,137,33,167,152,0.2521,272.12,0.348048,0.866315
002023,train,0.0159,1,1,636,11,76,99,57,110,133,0.1447,167.94,0.283369,0.961451
002020,train,0.076575,3,1,2316,25,122,135,0,160,122,0.2049,279.25,0.373205,0.972496
002020,train,0.076575,3,2,421,13,50,158,75,171,125,0.26,110.87,0.430391,1.001189
002020,train,0.076575,3,3,326,12,41,34,78,46,119,0.2927,97.56,0.430444,0.990881
002026,train,0.0544,1,1,2176,27,200,28,0,55,200,0.135,440.37,0.141006,0.674729
002022,train,0.03985,3,1,276,7,62,54,11,61,73,0.1129,130.38,0.204016,0.938776
002022,train,0.03985,3,2,742,13,73,65,26,78,99,0.1781,160.18,0.363393,0.994638
002022,train,0.03985,3,3,576,16,70,48,86,64,156,0.2286,162.91,0.272727,0.815287
002029,train,0.006425,1,1,257,10,36,132,28,142,64,0.2778,80.38,0.499799,1.073069
002028,train,0.08595,1,1,3438,27,200,32,0,59,200,0.135,452.27,0.211216,0.84659
002025,train,0.114725,3,1,4026,33,200,28,0,61,200,0.165,461.48,0.237562,0.845177
002025,train,0.114725,3,2,231,13,28,157,96,170,124,0.4643,68.63,0.616349,0.968553
002025,train,0.114725,3,3,332,8,62,161,138,169,200,0.129,134.38,0.231019,0.948571
002030,train,0.056275,1,1,2251,28,200,141,0,169,200,0.14,479.1,0.123237,0.630886
002027,train,0.043925,1,1,1757,30,144,23,0,53,144,0.2083,385.34,0.148695,0.56577
002032,train,0.022925,1,1,917,16,101,150,24,166,125,0.1584,218.67,0.240993,0.857009
002033,train,0.008525,1,1,341,11,45,158,58,169,103,0.2444,97.46,0.451179,1.049231
002034,train,0.028575,1,1,1143,17,114,63,32,80,146,0.1491,243.01,0.24322,0.937654
002031,train,0.02715,2,1,691,16,81,146,0,162,81,0.1975,178.77,0.271707,0.931895
002031,train,0.02715,2,2,395,11,62,157,94,168,156,0.1774,135.94,0.2686,0.856833
002039,train,0.009725,1,1,389,9,80,107,49,116,129,0.1125,171.36,0.166481,0.81981
002035,train,0.022475,2,1,271,12,36,117,35,129,71,0.3333,85.21,0.468992,0.950877
002035,train,0.022475,2,2,628,19,66,114,84,133,150,0.2879,175.5,0.256229,0.65519
002024,train,0.166425,4,1,5024,36,187,25,13,61,200,0.1925,429.98,0.341474,0.922173
002024,train,0.166425,4,2,280,6,62,142,36,148,98,0.0968,128.63,0.212667,1.085271
002024,train,0.166425,4,3,783,14,77,152,48,166,125,0.1818,169.84,0.341105,0.943942
002024,train,0.166425,4,4,570,16,67,134,113,150,180,0.2388,152.18,0.309277,0.853933
002038,train,0.071875,1,1,2875,25,200,36,0,61,200,0.125,440.47,0.186217,0.827576
002037,train,0.09755,1,1,3902,29,200,137,0,166,200,0.145,455.54,0.23629,0.861084
002040,train,0.03505,1,1,1402,17,146,137,23,154,169,0.1164,309.05,0.184455,0.862769
002042,train,0.0223,1,1,892,17,123,88,26,105,149,0.1382,259.84,0.16602,0.756573
002043,train,0.022075,1,1,883,13,119,147,68,160,187,0.1092,251.01,0.176109,0.880359
002041,train,0.011825,2,1,309,17,44,50,55,67,99,0.3864,117.46,0.281462,0.726204
002041,train,0.011825,2,2,164,7,31,51,129,58,160,0.2258,66.14,0.471083,1.131034
002036,train,0.107025,3,1,2742,42,164,69,0,111,164,0.2561,394.71,0.221167,0.693738
002036,train,0.107025,3,2,886,15,94,96,25,111,119,0.1596,200.53,0.276884,0.984992
002036,train,0.107025,3,3,653,17,76,93,124,110,200,0.2237,175.6,0.266124,0.788171
002045,train,0.047675,1,1,1907,21,165,108,20,129,185,0.1273,389.78,0.157731,0.783967
002044,train,0.00965,2,1,173,12,32,9,130,21,162,0.375,72.87,0.409409,0.994253
002044,train,0.00965,2,2,213,6,46,168,135,174,181,0.1304,97.9,0.279273,1.103627
002046,train,0.02475,1,1,990,17,129,137,0,154,129,0.1318,276.67,0.162526,0.767739
002050,train,0.0476,1,1,1904,22,165,146,26,168,191,0.1333,367.64,0.177024,0.82193
002047,train,0.01645,2,1,564,11,69,158,76,169,145,0.1594,148.28,0.322329,0.999114
002047,train,0.01645,2,2,94,7,18,161,159,168,177,0.3889,40.73,0.71212,1.175
002048,train,0.033275,2,1,1238,14,157,152,28,166,185,0.0892,335.4,0.138297,0.768228
002048,train,0.033275,2,2,93,6,20,141,135,147,155,0.3,45.07,0.575304,1.148148
002056,train,0.0108,1,1,432,13,53,130,75,143,128,0.2453,117.46,0.3935,0.980704
002057,train,0.10045,1,1,4018,36,163,142,17,178,180,0.2209,377.82,0.353706,0.898178
002049,train,0.018325,3,1,317,10,47,145,0,155,47,0.2128,105.8,0.355882,0.939259
002049,train,0.018325,3,2,221,10,36,142,104,152,140,0.2778,82.14,0.411595,1.016092
002049,train,0.018325,3,3,195,8,36,144,164,152,200,0.2222,78.97,0.392929,1.007752
002053,train,0.0204,3,1,152,8,30,68,24,76,54,0.2667,66.38,0.433428,0.990228
002053,train,0.0204,3,2,450,12,57,46,35,58,92,0.2105,124.04,0.367525,0.996678
002053,train,0.0204,3,3,214,9,40,77,90,86,130,0.225,86.38,0.36037,0.995349
002052,train,0.0184,4,1,159,9,24,94,0,103,24,0.375,57.9,0.596015,1.049505
002052,train,0.0184,4,2,368,10,62,93,38,103,100,0.1613,131.46,0.267607,0.965879
002052,train,0.0184,4,3,76,5,20,113,93,118,113,0.25,41.9,0.544009,1.235772
002052,train,0.0184,4,4,133,7,29,106,129,113,158,0.2414,63.9,0.409323,1.068273
002051,train,0.0538,3,1,1686,22,149,3,51,25,200,0.1477,340.12,0.183143,0.779833
002051,train,0.0538,3,2,293,9,43,97,53,106,96,0.2093,93.21,0.423763,1.052065
002051,train,0.0538,3,3,173,7,29,104,164,111,193,0.2414,65.31,0.509621,1.134426
002054,train,0.0126,3,1,148,5,35,165,30,170,65,0.1429,74.83,0.332153,1.208163
002054,train,0.0126,3,2,93,6,19,160,70,166,89,0.3158,41.31,0.684707,1.215686
002054,train,0.0126,3,3,263,7,45,167,127,174,172,0.1556,95.31,0.363793,1.156044
002059,train,0.00845,1,1,338,9,49,69,77,78,126,0.1837,109.7,0.35296,1.005952
002063,train,0.16165,1,1,6466,57,184,78,16,135,200,0.3098,468.49,0.370203,0.792159
002064,train,0.07085,1,1,2834,79,77,47,62,126,139,1.026,261.87,0.519344,0.828534
002055,train,0.03165,3,1,308,7,61,34,0,41,61,0.1148,130.73,0.226477,0.968553
002055,train,0.03165,3,2,837,14,105,50,46,64,151,0.1333,225.84,0.20622,0.857143
002055,train,0.03165,3,3,121,6,24,50,159,56,183,0.25,50.73,0.590882,1.21
002058,train,0.020825,4,1,144,6,34,29,53,35,87,0.1765,70.97,0.359266,1.070632
002058,train,0.020825,4,2,448,15,42,21,95,36,137,0.3571,103.36,0.527014,0.968649
002058,train,0.020825,4,3,121,6,25,59,115,65,140,0.24,52.73,0.546908,1.20398
002058,train,0.020825,4,4,120,7,25,31,146,38,171,0.28,54.73,0.50347,1.09589
002061,train,0.1616,2,1,3252,39,122,6,8,45,130,0.3197,289.58,0.487328,0.921638
002061,train,0.1616,2,2,3212,50,81,150,41,200,122,0.6173,235.05,0.730551,0.986941
002060,train,0.008025,3,1,90,6,18,56,40,62,58,0.3333,41.9,0.644221,1.153846
002060,train,0.008025,3,2,143,8,25,36,52,44,77,0.32,56.73,0.558409,1.071161
002060,train,0.008025,3,3,88,7,22,42,123,49,145,0.3182,48.14,0.477136,1.08642
002065,train,0.162725,1,1,6509,50,200,83,0,133,200,0.25,517.66,0.305231,0.779101
002068,train,0.26435,2,1,8695,73,200,92,0,165,200,0.365,576.82,0.328399,0.763489
002068,train,0.26435,2,2,1879,53,51,29,100,82,151,1.0392,190.12,0.653219,0.895828
002066,train,0.212325,2,1,1703,53,51,13,0,66,51,1.0392,177.05,0.682675,0.966241
002066,train,0.212325,2,2,6790,54,200,146,0,200,200,0.27,541.22,0.291294,0.750318
002062,train,0.153675,3,1,1209,33,48,153,0,186,48,0.6875,143.01,0.742831,1.004153
002062,train,0.153675,3,2,2665,72,58,43,61,115,119,1.2414,213.24,0.736512,0.967859
002062,train,0.153675,3,3,2273,49,64,25,136,74,200,0.7656,192.12,0.773824,0.997148
002069,train,0.428425,1,1,17137,173,200,13,0,186,200,0.865,1202.65,0.148891,0.564711
002071,train,0.379,1,1,15160,151,200,12,0,163,200,0.755,1117.94,0.152431,0.563213
002070,train,0.19405,1,1,7762,66,193,76,7,142,200,0.342,533.85,0.342254,0.789423
002073,train,0.237225,1,1,9489,85,200,44,0,129,200,0.425,592.92,0.339187,0.714991
002072,train,0.248275,2,1,8245,76,200,21,0,97,200,0.38,573.61,0.314901,0.730583
002072,train,0.248275,2,2,1686,44,53,145,0,189,53,0.8302,170.81,0.726164,0.974285
002067,train,0.2803,3,1,2751,57,66,25,0,82,66,0.8636,233.15,0.635936,0.925017
002067,train,0.2803,3,2,2011,43,70,127,0,170,70,0.6143,217.44,0.534501,0.865505
002067,train,0.2803,3,3,6450,71,128,18,72,89,200,0.5547,358.11,0.632037,0.931341
002079,train,0.210125,2,1,2892,57,78,68,18,125,96,0.7308,216.79,0.773239,1.000692
