image_id,split,area,width,height,size_category
002123,train,906,39,44,small
002123,train,1098,59,38,medium
002123,train,650,29,29,small
002123,train,354,20,23,small
002122,train,1570,40,61,medium
002122,train,976,38,38,small
002126,train,3956,49,117,medium
002127,train,2004,56,45,medium
002127,train,531,28,28,small
002127,train,810,33,38,small
002125,train,2128,46,69,medium
002125,train,2410,54,86,medium
002128,train,3751,45,152,medium
002128,train,1247,39,56,medium
002124,train,1749,37,83,medium
002124,train,3597,67,140,medium
002124,train,236,27,18,small
002134,train,6447,56,188,medium
002134,train,2239,59,65,medium
002129,train,864,32,36,small
002129,train,4349,82,93,medium
002129,train,1205,40,42,medium
002135,train,3205,51,80,medium
002135,train,1506,44,55,medium
002133,train,3713,47,139,medium
002133,train,708,24,45,small
002130,train,3894,47,153,medium
002132,train,3433,67,93,medium
002131,train,1362,41,66,medium
002131,train,877,32,40,small
002131,train,2893,49,92,medium
002131,train,958,33,48,small
002131,train,1047,39,38,medium
002138,train,3016,87,62,medium
002138,train,6686,174,106,medium
002136,train,7240,107,121,medium
002137,train,2541,86,60,medium
002137,train,2740,89,72,medium
002137,train,3216,81,57,medium
002140,train,9857,140,193,large
002140,train,2279,45,77,medium
002141,train,841,17,72,small
002141,train,1994,41,74,medium
002141,train,3695,48,122,medium
002141,train,907,53,23,small
002143,train,2016,47,64,medium
002143,train,3122,42,92,medium
002143,train,4879,75,131,medium
002143,train,2040,42,77,medium
002143,train,2332,32,81,medium
002142,train,1512,44,62,medium
002142,train,4368,49,124,medium
002142,train,3433,66,85,medium
002142,train,1047,18,66,medium
002142,train,288,34,13,small
002142,train,382,39,14,small
002144,train,1401,34,53,medium
002147,train,5405,59,143,medium
002145,train,3831,84,100,medium
002145,train,848,20,61,small
002148,train,11356,161,129,large
002139,train,3729,89,89,medium
002139,train,5899,167,107,medium
002139,train,295,14,31,small
002149,train,7020,55,200,medium
002149,train,2031,44,64,medium
002149,train,2361,79,55,medium
002150,train,2030,41,61,medium
002150,train,677,17,49,small
002150,train,4125,56,112,medium
002146,train,5244,69,113,medium
002151,train,3176,44,106,medium
002151,train,3188,49,93,medium
002151,train,2365,54,55,medium
002153,train,4843,58,150,medium
002156,train,1768,40,69,medium
002157,train,3559,56,112,medium
002157,train,312,29,15,small
002155,train,3140,45,107,medium
002155,train,3019,47,91,medium
002155,train,2352,54,54,medium
002158,train,1952,44,58,medium
002158,train,12936,172,123,large
002159,train,4654,58,143,medium
002159,train,651,26,35,small
002160,train,4837,76,96,medium
002160,train,999,36,48,small
002152,train,1073,33,42,medium
002152,train,3198,71,78,medium
002162,train,7048,72,171,medium
002162,train,1099,42,37,medium
002162,train,1926,39,61,medium
002154,train,1713,49,63,medium
002154,train,2150,41,101,medium
002154,train,576,26,33,small
002154,train,1668,38,70,medium
002161,train,1791,45,52,medium
002161,train,6671,61,178,medium
002168,train,12889,109,191,large
002168,train,3350,84,70,medium
002165,train,5848,74,109,medium
002165,train,2403,51,91,medium
002165,train,1135,34,54,medium
002169,train,6801,99,113,medium
002169,train,8936,88,200,medium
002169,train,1040,35,44,medium
002164,train,1748,44,70,medium
002164,train,1942,41,59,medium
002164,train,6015,92,117,medium
002164,train,2082,55,91,medium
002163,train,4641,78,95,medium
002163,train,1181,43,36,medium
002167,train,3849,71,78,medium
002167,train,1842,57,48,medium
002170,train,14538,149,200,large
002170,train,408,22,29,small
002170,train,2213,46,72,medium
002166,train,7691,76,137,medium
002166,train,6751,68,196,medium
002166,train,726,29,31,small
002173,train,1567,44,48,medium
002173,train,9927,89,176,large
002174,train,10386,100,183,large
002174,train,4815,94,139,medium
002176,train,5624,57,143,medium
002175,train,763,34,36,small
002175,train,4630,113,112,medium
002171,train,6991,63,197,medium
002177,train,20421,193,200,large
002177,train,867,45,26,small
002172,train,9711,90,184,large
002181,train,4276,78,80,medium
002183,train,1156,64,26,medium
002183,train,3527,76,94,medium
002180,train,5074,78,107,medium
002180,train,4380,42,169,medium
002178,train,275,19,20,small
002178,train,5698,54,145,medium
002178,train,2622,42,109,medium
002178,train,229,25,12,small
002179,train,639,34,28,small
002179,train,1393,28,70,medium
002184,train,2342,43,75,medium
002184,train,7242,67,140,medium
002182,train,7645,77,178,medium
002182,train,3413,40,116,medium
002185,train,2014,41,69,medium
002185,train,242,14,24,small
002186,train,8432,56,200,medium
002189,train,4726,72,120,medium
002189,train,1471,56,42,medium
002189,train,800,29,46,small
002192,train,9984,92,200,large
002192,train,3907,61,94,medium
002192,train,2574,60,73,medium
002192,train,2468,48,78,medium
002188,train,6503,91,102,medium
002188,train,4991,74,93,medium
002188,train,502,34,22,small
002187,train,10954,162,147,large
002191,train,3730,64,93,medium
002191,train,168,15,16,small
002191,train,337,23,22,small
002191,train,2298,46,72,medium
002194,train,10626,152,135,large
002193,train,9806,94,200,large
002195,train,7122,81,200,medium
002195,train,8631,69,200,medium
002190,train,7320,48,181,medium
002190,train,2393,47,77,medium
002190,train,1516,58,45,medium
002190,train,2779,68,54,medium
002190,train,1653,59,44,medium
002199,train,5264,61,144,medium
002199,train,10510,93,191,large
002199,train,1405,35,53,medium
002196,train,7237,72,200,medium
002196,train,1383,33,47,medium
002198,train,9124,79,189,medium
002198,train,2475,46,103,medium
002201,train,7865,54,200,medium
002201,train,12661,125,195,large
002197,train,2068,37,86,medium
002197,train,7215,68,200,medium
002197,train,2318,38,97,medium
002202,train,1771,52,44,medium
002202,train,1070,32,41,medium
002202,train,721,29,41,small
002202,train,6674,95,111,medium
002202,train,2972,57,74,medium
002203,train,4860,103,110,medium
002204,train,1100,33,49,medium
002204,train,568,23,30,small
002204,train,2377,52,64,medium
002206,train,1820,34,80,medium
002206,train,761,31,29,small
002200,train,7558,61,200,medium
002200,train,1477,50,39,medium
002200,train,6275,68,154,medium
002211,train,4584,87,79,medium
002205,train,2084,41,64,medium
002205,train,5497,65,183,medium
002205,train,549,30,32,small
002205,train,1800,48,79,medium
002205,train,6438,132,102,medium
002210,train,1911,48,65,medium
002208,train,12133,102,200,large
002208,train,12104,86,200,large
002209,train,1677,49,58,medium
002209,train,196,26,13,small
002209,train,1214,41,41,medium
002212,train,204,20,13,small
002212,train,3500,77,91,medium
002215,train,7001,77,136,medium
002215,train,670,20,42,small
002215,train,733,16,58,small
002218,train,3027,41,104,medium
002218,train,200,14,25,small
002218,train,1682,40,66,medium
002218,train,105,10,15,small
002218,train,166,18,12,small
002214,train,7386,88,131,medium
002213,train,1481,43,46,medium
002213,train,271,26,15,small
002207,train,13509,109,194,large
002207,train,2838,40,109,medium
002216,train,774,28,47,small
002216,train,5820,77,152,medium
002216,train,1383,34,62,medium
002217,train,13363,166,134,large
002219,train,6610,72,165,medium
002219,train,5675,75,149,medium
002223,train,4328,69,118,medium
002224,train,9576,68,200,large
002224,train,8847,75,200,medium
002227,train,10715,152,135,large
002227,train,262,27,15,small
002225,train,9892,91,200,large
002225,train,9609,120,189,large
002220,train,6038,87,109,medium
002221,train,6332,104,98,medium
002221,train,1830,65,44,medium
002221,train,3290,80,81,medium
002221,train,469,30,22,small
002226,train,10765,81,187,large
002226,train,155,16,14,small
002222,train,808,47,24,small
002222,train,567,38,35,small
002222,train,2375,90,88,medium
002222,train,3843,52,119,medium
002222,train,455,24,32,small
002229,train,8483,114,108,medium
002229,train,1926,48,60,medium
002229,train,197,18,20,small
002232,train,4799,72,122,medium
002230,train,8859,85,200,medium
002231,train,1086,36,38,medium
002231,train,2909,56,80,medium
002231,train,1133,23,67,medium
002231,train,2258,56,59,medium
002234,train,8590,146,123,medium
002234,train,1843,55,54,medium
002228,train,7091,84,134,medium
002235,train,9293,142,200,large
002235,train,1162,38,48,medium
002238,train,2364,55,63,medium
002238,train,7568,64,169,medium
002238,train,113,17,13,small
002238,train,4911,66,110,medium
002233,train,13942,158,200,large
002236,train,14796,170,200,large
002242,train,20533,159,200,large
002241,train,15223,168,200,large
002241,train,2485,52,75,medium
002240,train,7122,53,199,medium
002240,train,497,20,42,small
002244,train,12312,127,200,large
002237,train,1785,59,55,medium
002237,train,106,15,11,small
002237,train,9001,117,133,medium
002237,train,45,9,10,small
002237,train,223,19,25,small
002239,train,6184,72,158,medium
002239,train,2649,52,75,medium
002239,train,2304,53,75,medium
002243,train,6337,69,161,medium
002243,train,2352,49,71,medium
002243,train,1944,46,67,medium
002246,train,5076,60,147,medium
002246,train,1814,53,47,medium
002250,train,10395,70,194,large
002250,train,8601,75,164,medium
002245,train,16660,175,200,large
002251,train,875,62,35,small
002251,train,1187,41,40,medium
002251,train,9668,170,124,large
002251,train,462,34,18,small
002247,train,4770,54,132,medium
002247,train,4025,73,82,medium
002247,train,845,56,21,small
002252,train,3946,65,91,medium
002252,train,6713,145,151,medium
002252,train,388,27,23,small
002249,train,918,63,39,small
002249,train,1190,42,40,medium
002249,train,9418,169,123,large
002248,train,11052,87,200,large
002248,train,1777,32,89,medium
002248,train,258,17,24,small
002253,train,12413,105,200,large
002257,train,4744,87,68,medium
002257,train,1238,30,63,medium
002257,train,483,32,25,small
002257,train,3353,58,77,medium
002259,train,18373,198,198,large
002259,train,3307,104,46,medium
002256,train,7543,59,182,medium
002256,train,2743,64,74,medium
002256,train,2787,40,96,medium
002255,train,7282,79,145,medium
002255,train,4780,72,96,medium
002255,train,4389,81,92,medium
002254,train,7520,62,200,medium
002258,train,8942,88,158,medium
002258,train,1069,41,47,medium
002266,train,598,30,30,small
002266,train,6879,153,96,medium
002266,train,2535,53,65,medium
002266,train,814,36,31,small
002266,train,313,19,18,small
002260,train,27832,197,200,large
002262,train,3409,46,126,medium
002262,train,14496,111,200,large
002262,train,797,43,29,small
002263,train,4122,49,113,medium
002263,train,2104,51,62,medium
002265,train,8272,61,200,medium
002265,train,16923,126,200,large
002267,train,14029,138,200,large
002267,train,748,31,32,small
002267,train,1746,47,60,medium
002267,train,2420,41,68,medium
002261,train,17786,124,200,large
002261,train,293,35,13,small
002264,train,3125,67,83,medium
002264,train,2168,77,61,medium
002269,train,5067,69,104,medium
002268,train,7406,86,113,medium
002268,train,11830,90,198,large
002268,train,1328,33,49,medium
002272,train,13521,131,200,large
002276,train,2603,48,88,medium
002276,train,2802,59,65,medium
002273,train,6200,64,139,medium
002273,train,6357,78,190,medium
002271,train,11026,135,200,large
002270,train,17032,187,191,large
002275,train,100,13,14,small
002275,train,4117,65,99,medium
002275,train,172,12,17,small
002278,train,13166,141,186,large
002278,train,345,14,35,small
002278,train,520,14,48,small
002279,train,13630,194,200,large
002274,train,11730,113,189,large
002274,train,8403,68,200,medium
002277,train,5214,78,108,medium
002277,train,1729,59,41,medium
002277,train,6147,173,89,medium
002286,train,8444,65,200,medium
002286,train,4303,77,110,medium
002280,train,15147,125,200,large
002280,train,2389,22,174,medium
002282,train,2659,94,65,medium
002282,train,2839,77,95,medium
002282,train,1052,39,36,medium
002283,train,9774,138,150,large
002285,train,9876,88,200,large
002285,train,1880,65,54,medium
002285,train,151,20,14,small
002281,train,2617,45,79,medium
002281,train,1649,57,41,medium
002281,train,276,16,24,small
002281,train,8847,159,126,medium
002284,train,689,34,30,small
002284,train,697,45,21,small
002284,train,1519,56,52,medium
002284,train,2231,63,76,medium
002284,train,152,19,16,small
002288,train,3594,77,91,medium
002288,train,2873,68,54,medium
002292,train,4271,68,115,medium
002292,train,1295,66,37,medium
002292,train,1787,44,52,medium
002289,train,781,45,31,small
002289,train,4530,57,116,medium
002291,train,4193,51,135,medium
002287,train,9500,69,196,large
002287,train,8323,78,179,medium
002293,train,2897,60,79,medium
002293,train,3618,71,77,medium
002290,train,2373,69,61,medium
002295,train,4392,85,98,medium
002295,train,1257,46,36,medium
002295,train,755,38,31,small
002295,train,94,13,10,small
002295,train,483,49,14,small
002294,train,3311,73,61,medium
002294,train,1234,42,39,medium
002297,train,3774,48,144,medium
002297,train,8031,96,183,medium
002296,train,6030,91,147,medium
002296,train,625,33,31,small
002296,train,1028,42,33,medium
002298,train,3741,55,94,medium
002298,train,86,18,10,small
002298,train,1909,59,69,medium
002300,train,2987,51,99,medium
002300,train,428,24,29,small
002300,train,1931,42,69,medium
002300,train,858,32,38,small
002302,train,1224,49,35,medium
002302,train,914,37,37,small
002302,train,1351,58,40,medium
002306,train,154,15,17,small
002306,train,3196,47,96,medium
002306,train,4895,78,79,medium
002303,train,5405,104,88,medium
002299,train,12160,112,172,large
002299,train,196,20,23,small
002305,train,3285,64,70,medium
002305,train,650,26,37,small
002305,train,376,33,19,small
002304,train,2119,52,59,medium
002304,train,2666,83,48,medium
002301,train,3246,58,87,medium
002309,train,4728,68,130,medium
002309,train,471,38,22,small
002307,train,5409,63,167,medium
002307,train,1328,62,28,medium
002311,train,3012,90,62,medium
002311,train,1802,49,68,medium
002308,train,557,29,25,small
002308,train,2075,61,68,medium
002308,train,311,21,28,small
002310,train,2387,88,70,medium
002310,train,95,13,12,small
002310,train,72,14,9,small
002310,train,102,17,14,small
002310,train,63,15,9,small
002310,train,119,23,8,small
002316,train,6034,126,103,medium
002316,train,888,39,29,small
002313,train,5262,117,119,medium
002314,train,2623,47,93,medium
002314,train,4624,60,122,medium
002315,train,103,22,7,small
002315,train,2691,56,73,medium
002315,train,310,29,17,small
002315,train,97,20,7,small
002312,train,4316,64,113,medium
002312,train,2081,43,67,medium
002318,train,6034,62,178,medium
002318,train,250,35,15,small
002319,train,420,27,21,small
002319,train,380,16,30,small
002319,train,3630,42,120,medium
002319,train,3829,50,98,medium
002323,train,7351,61,184,medium
002323,train,1797,55,58,medium
002323,train,822,35,34,small
002322,train,3319,54,109,medium
002321,train,685,30,36,small
002321,train,3925,84,73,medium
002317,train,7428,63,199,medium
